job_id,title,job_field,company,salary_max,salary_min,salary_negotiable,location_city,posted_date,skills,industry,job_level,source
tcv_1389,Kiểm thử và đánh giá bảo mật,Security,Công ty Cổ phần viễn thông FPT,45000000.0,30000000.0,0.0,Hà Nội,11/09/2025,"['kiến thức về hệ điều hành (windows, linux)', 'kiến thức về mạng (tcp ip, dns, http)', 'kỹ năng lập trình (python, bash, powershell)', 'kỹ năng sử dụng các công cụ pentest (nmap, metasploit, burp suite)', 'kiến thức về các lỗ hổng bảo mật (owasp top 10)']",['it - phần mềm'],Junior,TopCV
tcv_1390,IT Helpdesk/IT support,Support,CHI NHÁNH CÔNG TY CỔ PHẦN DÂY CÁP ĐIỆN VIỆT NAM - CADIVI MIỀN BẮC,0.0,0.0,1.0,Bắc Ninh,03/09/2025,"['kỹ năng giao tiếp', 'kỹ năng làm việc nhóm', 'kỹ năng giải quyết vấn đề', 'kỹ năng quản lý thời gian', 'kỹ năng tin học văn phòng (word, excel, powerpoint)']","['it - phần cứng và máy tính', 'it - phần mềm']",Junior,TopCV
tcv_1391,Thiết kế đồ họa (Graphic Design),Design,CÔNG TY CỔ PHẦN ĐẦU TƯ VÀ PHÁT TRIỂN GIÁO DỤC ARMY VIỆT NAM,12000000.0,10000000.0,0.0,Hà Nội,20/09/2025,"['sáng tạo', 'khả năng làm việc độc lập và theo nhóm', 'kỹ năng thiết kế đồ họa', 'tư duy thẩm mỹ', 'sử dụng thành thạo các phần mềm thiết kế (photoshop, illustrator, indesign, figma,...)']","['giáo dục / đào tạo', 'marketing / quảng cáo']",Junior,TopCV
tcv_1392,Kinh doanh phần mềm,Sales,CÔNG TY TNHH CÔNG NGHỆ MMENU,0.0,0.0,1.0,Hà Nội,15/09/2025,"['bán hàng', 'giao tiếp', 'thuyết trình', 'đàm phán', 'xây dựng mối quan hệ']","['b2b', 'it - phần mềm', 'tuổi 22 - 35']",Junior,TopCV
tcv_1393,Blockchain Engineer,Developer,CÔNG TY CỔ PHẦN ALADIN CONTRACT,0.0,0.0,1.0,Hồ Chí Minh,11/09/2025,"['blockchain', 'smart contracts', 'dapp development', 'cryptography', 'data structures and algorithms', 'testing and debugging', 'security auditing', 'web3.js/ethers.js', 'decentralized storage (ipfs)', 'oracles (chainlink)', 'database management']","['it - phần mềm', 'thương mại điện tử', 'tiếng anh đọc hiểu', 'tiếng anh giao tiếp cơ bản']",Intern,TopCV
tcv_1394,Thiết kế đồ họa (Graphic Design),Design,CÔNG TY TNHH LANBENA,0.0,0.0,1.0,Hồ Chí Minh,29/08/2025,"['adobe photoshop', 'adobe illustrator', 'thiết kế đồ họa', 'tư duy sáng tạo', 'typography']",[],Junior,TopCV
tcv_1395,Thiết kế đồ họa (Graphic Design),Design,CÔNG TY TNHH TLAK VIỆT NAM,0.0,0.0,1.0,Cần Thơ,20/09/2025,"['adobe photoshop', 'adobe illustrator', 'thiết kế đồ họa', 'tư duy sáng tạo', 'bố cục', 'designer', 'adobe photoshop', 'adobe premiere', 'capcut', 'design', 'adobe illustrator (ai)', 'adobe photoshop (pts)', 'sử dụng phần mềm adobe illustrator', 'sử dụng thành thạo adobe photoshop', 'adobe photoshop, illustrator', 'thành thạo capcut và adobe premiere', 'thành thạo adobe premiere pro', 'adobe premiere after effects', 'thành thạo adobe illustrator']","['thiết kế / kiến trúc', 'marketing / quảng cáo', 'tuổi 18 - 25']",Intern,TopCV
tcv_1396,UI/UX Design,Design,CÔNG TY CỔ PHẦN CÔNG NGHỆ TÀI CHÍNH FINHUB,0.0,0.0,1.0,Hà Nội,05/09/2025,"['phân tích thị trường', 'quản lý sản phẩm']",['chứng khoán'],Junior,TopCV
tcv_1397,Bán hàng kỹ thuật IT,Other,CÔNG TY TNHH SẢN XUẤT VÀ DỊCH VỤ CMC,0.0,0.0,1.0,Hồ Chí Minh,29/08/2025,"['phân tích thị trường', 'lập kế hoạch kinh doanh', 'đàm phán và thương lượng', 'kỹ năng quản lý đội nhóm', 'quản lý số liệu']","['direct sales', 'online sales', 'b2b']",Junior,TopCV
tcv_1398,Back-end Engineer,Developer,Công ty TNHH ACV Entertainment,10000000.0,7000000.0,0.0,Hà Nội,18/09/2025,"['capcut', 'truyền thông tiktok', 'bắt trend xu hướng tiktok']","['marketing / quảng cáo', 'tuổi 20 - 25']",Intern,TopCV
tcv_1399,Illustration,Design,JOYBIT,0.0,0.0,1.0,Hà Nội,12/09/2025,"['khả năng làm việc độc lập và theo nhóm', 'kỹ năng vẽ tay tốt', 'hiểu biết về nguyên tắc thiết kế đồ họa (màu sắc, bố cục, hình dạng)', 'khả năng tạo ra các tác phẩm nghệ thuật chất lượng cao', 'sử dụng thành thạo phần mềm đồ họa 2d (như photoshop, illustrator, clip studio paint)']","['game', 'thiết kế / kiến trúc', 'mỹ thuật / nghệ thuật / điện ảnh']",Junior,TopCV
tcv_1400,Kinh doanh phần mềm,Sales,CHI NHÁNH SỐ 1- CÔNG TY CỔ PHẦN CÔNG NGHỆ TRUYỀN THÔNG VIỆT PHÁT,0.0,0.0,1.0,Hà Nội,11/09/2025,"['quản lý đội nhóm', 'phân tích thị trường', 'lãnh đạo', 'xây dựng chiến lược kinh doanh', 'bán hàng b2b', 'kiến thức về phần mềm']","['online sales', 'b2b', 'b2c', 'it - phần mềm', 'có hỗ trợ data', 'tuổi 24 - 35']",Junior,TopCV
tcv_1401,Thiết kế đồ họa (Graphic Design),Design,CÔNG TY TNHH THƯƠNG MẠI ĐIỆN TỬ KING ALAN,8000000.0,7000000.0,0.0,Hồ Chí Minh,21/09/2025,"['thiết kế đồ họa', 'sáng tạo', 'tư duy thẩm mỹ', 'sử dụng thành thạo phần mềm thiết kế (photoshop, illustrator, indesign, autocad, sketch,...)', 'kỹ năng vẽ tay (tùy chuyên môn)']",['thiết kế / kiến trúc'],Intern,TopCV
tcv_1402,Game Developer,Developer,Văn phòng đại diện NSTAGE INC tại thành phố Hà Nội,0.0,0.0,1.0,Hà Nội,27/09/2025,"['c#', 'unity', 'kiểm soát phiên bản (git)', 'lập trình hướng đối tượng (oop)', 'giải thuật']","['game', 'it - phần cứng và máy tính', 'it - phần mềm']",Junior,TopCV
tcv_1403,System Engineer,Developer,Công ty Cổ phần viễn thông FPT,50000000.0,35000000.0,0.0,Hà Nội,05/09/2025,"['linux', 'windows server', 'mạng máy tính', 'ảo hóa (vmware, hyper v)', 'bảo mật hệ thống']",['it - phần mềm'],Junior,TopCV
tcv_1404,Kinh doanh Domain/Hosting/Server,Data,CÔNG TY TNHH THƯƠNG MẠI VÀ DỊCH VỤ CÔNG NGHỆ TLT,12000000.0,6000000.0,0.0,Hồ Chí Minh,30/11/2025,"['microsoft office', 'tư vấn', 'chăm sóc khách hàng', 'kỹ năng giao tiếp', 'làm việc nhóm', 'kỹ năng đàm phán', 'kĩ năng phân tích tổng hợp']",['b2c'],Intern,TopCV
tcv_1405,Kinh doanh phần mềm,Sales,Công ty Cổ phần Công nghệ ZenS,0.0,0.0,1.0,Hồ Chí Minh,14/09/2025,"['thuyết trình', 'xây dựng mối quan hệ', 'đàm phán', 'giao tiếp', 'bán hàng', 'marketing', 'chăm sóc khách hàng', 'chốt sales']","['online sales', 'direct sales', 'telesales', 'b2b', 'có hỗ trợ data', 'diễn đạt trôi chảy', 'tuổi 23 - 32']",Junior,TopCV
tcv_1406,Kinh doanh phần mềm,Sales,Công ty Cổ phần Phần mềm Vitex Việt Nam,0.0,0.0,1.0,Hà Nội,31/08/2025,"['làm việc nhóm', 'thuyết trình', 'tin học văn phòng', 'tìm kiếm khách hàng', 'tiếng anh', 'giao tiếp', 'nghiên cứu thị trường', 'chăm chỉ', 'kỹ năng đàm phán', 'kỹ năng giải quyết vấn đề', 'kỹ năng quản lý thời gian', 'kỹ năng xây dựng mối quan hệ', 'kỹ năng phân tích dữ liệu', 'hiểu biết về sản phẩm dịch vụ it', 'kỹ năng viết email']","['online sales', 'b2b', 'b2c']",Intern,TopCV
tcv_1407,Fullstack Developer,Developer,Công ty Cổ phần Hệ thống Công nghệ ETC,40000000.0,15000000.0,0.0,Hà Nội,31/10/2025,"['css', 'html', 'javascript', 'restful api', '.net core', '.net core (c#)', '.net framework', 'c#', 'asp.net', 'sql server', 'object oriented programming (oop)']",[],Junior,TopCV
tcv_1408,Product Owner/Product Manager,Infrastructure,FPT Software,0.0,0.0,1.0,Đà Nẵng & 2 nơi khác,30/09/2025,"['product vision', 'product backlog management', 'prioritization', 'stakeholder management', 'communication']",['tiếng anh giao tiếp thành thạo'],Manager,TopCV
tcv_1409,IT Project Manager,Infrastructure,Công ty Cổ phần Công nghệ NexGen VN,15000000.0,10000000.0,0.0,Hà Nội,27/09/2025,[],"['it - phần cứng và máy tính', 'it - phần mềm']",Manager,TopCV
tcv_1410,Data Labeling (Gán nhãn dữ liệu),Data,CÔNG TY CỔ PHẦN DỊCH VỤ DI ĐỘNG THỂ HỆ MỚI (NMS),0.0,0.0,1.0,"Hà Nội, Hồ Chí Minh",14/09/2025,"['khả năng tập trung', 'chú ý đến chi tiết', 'khả năng phân tích hình ảnh', 'kiên nhẫn', 'khả năng làm việc độc lập']","['it - phần cứng và máy tính', 'it - phần mềm']",Intern,TopCV
tcv_1411,Công nghệ thông tin khác,Other,CÔNG TY CỔ PHẦN TẬP ĐOÀN IVI,4000000.0,2000000.0,0.0,Hà Nội,31/10/2025,"['tư duy phân tích', 'kỹ năng nghiên cứu', 'khả năng học hỏi nhanh', 'sử dụng tin học văn phòng', 'giao tiếp']",['it - phần mềm'],Intern,TopCV
tcv_1412,Business Analyst (Phân tích nghiệp vụ),Data,Công ty Cổ phần viễn thông FPT,30000000.0,25000000.0,0.0,Hà Nội,07/09/2025,"['phân tích nghiệp vụ', 'thu thập yêu cầu', 'mô hình hóa quy trình', 'phân tích dữ liệu', 'giao tiếp']",['it - phần mềm'],Junior,TopCV
tcv_1413,Kinh doanh phần mềm,Sales,CÔNG TY TNHH NGHIÊN CỨU VÀ PHÁT TRIỂN CÔNG NGHỆ CHT-LAB,15000000.0,10000000.0,0.0,Hà Nội,10/09/2025,"['sales', 'networking', 'communication', 'negotiation', 'market research']",['b2b'],Junior,TopCV
tcv_1414,Animation Design,Design,CÔNG TY CỔ PHẦN HÓA DƯỢC MỸ PHẨM NEWWAY,12000000.0,9000000.0,0.0,Hà Nội,16/09/2025,"['sáng tạo', 'tư duy thẩm mỹ', 'sử dụng thành thạo phần mềm thiết kế (photoshop, illustrator, indesign, autocad, sketch,...)', 'kỹ năng vẽ tay (tùy chuyên môn)', 'hiểu biết về bố cục, màu sắc, typography', 'photoshop ai', 'thiết kế 3d', 'chụp ảnh']","['marketing / quảng cáo', 'chăm sóc sức khỏe / làm đẹp', 'tuổi 22 - 40']",Intern,TopCV
tcv_1415,Solution Architect,DevOps,FPT Software,0.0,0.0,1.0,Hồ Chí Minh & 2 nơi khác,30/09/2025,"['giao tiếp', 'quản lý dự án', 'thiết kế hệ thống', 'phân tích yêu cầu', 'kiến trúc giải pháp']",[],Mid,TopCV
tcv_1416,Business Analyst (Phân tích nghiệp vụ),Data,Công ty Cổ phần Công nghệ KiotViet,35000000.0,18000000.0,0.0,Hà Nội,20/09/2025,"['phân tích dữ liệu', 'nghiên cứu thị trường', 'phân tích nghiệp vụ (business analysis)', 'quản lý sản phẩm (product management)', 'xây dựng lộ trình sản phẩm (product roadmap)']","['thương mại điện tử', 'it - phần mềm']",Junior,TopCV
tcv_1417,IT Helpdesk/IT support,Support,CÔNG TY TNHH CÔNG NGHỆ VÀ THƯƠNG MẠI ÁNH DƯƠNG,20000000.0,12000000.0,0.0,Hà Nội,20/09/2025,"['kỹ năng đàm phán', 'xây dựng mối quan hệ', 'phân tích dữ liệu', 'giao tiếp hiệu quả', 'quản lý tài khoản khách hàng', 'quản lý dự án']","['it - phần cứng và máy tính', 'it - phần mềm', 'an ninh mạng', 'từ 50 tuổi trở xuống']",Junior,TopCV
tcv_1418,Thiết kế đồ họa (Graphic Design),Design,Công ty Cổ phần viễn thông FPT,0.0,0.0,1.0,Hà Nội,06/09/2025,"['thiết kế đồ họa', 'sáng tạo', 'tư duy thẩm mỹ', 'biên tập hình ảnh, video', 'xây dựng concept', 'kỹ năng giao tiếp', 'làm việc nhóm']",['thiết kế / kiến trúc'],Junior,TopCV
tcv_1419,Công nghệ thông tin khác,Other,Công ty Cổ phần Công nghệ Tài chính Goline,31200000.0,13000000.0,0.0,Hà Nội,10/09/2025,[],[],Junior,TopCV
tcv_1420,Data Scientist,Data,Công ty Cổ phần METUB Việt Nam,0.0,0.0,1.0,Hồ Chí Minh,18/09/2025,"['sql', 'phân tích dữ liệu', 'truyền đạt thông tin', 'business acumen', 'data visualization']","['thương mại điện tử', 'it - phần mềm', 'tuổi 24 - 28']",Junior,TopCV
tcv_1421,Frontend Developer,Developer,CÔNG TY TNHH VODAPLAY VIỆT NAM,30000000.0,30000000.0,0.0,Hà Nội,03/09/2025,[],['it - phần mềm'],Mid,TopCV
tcv_1422,Business Analyst (Phân tích nghiệp vụ),Data,CÔNG TY CỔ PHẦN DỊCH VỤ DI ĐỘNG THỂ HỆ MỚI (NMS),0.0,0.0,1.0,Hà Nội,31/08/2025,"['giao tiếp', 'giải quyết vấn đề', 'khả năng học hỏi nhanh', 'kiến thức về phần mềm', 'kiến thức về phần cứng máy tính']",['it - phần mềm'],Intern,TopCV
tcv_1423,Thiết kế đồ họa (Graphic Design),Design,CÔNG TY CỔ PHẦN NÓN XANH,0.0,0.0,1.0,Hồ Chí Minh,30/09/2025,"['social media', 'digital media', 'multimedia', 'thiết kế đồ họa 2d', 'animation (basic)', 'software proficiency (adobe creative suite)', 'sử dụng thành thạo các phần mềm thiết kế (adobe photoshop, illustrator, after effects)', 'kỹ năng sáng tạo', 'năng lực giải trình', 'kỹ năng giao tiếp, kỹ năng xây dựng mối quan hệ (networking)', 'kỹ năng phân tích tình huống, xử lí tình huống và ra quyết định']",[],Mid,TopCV
tcv_1424,Kinh doanh phần mềm,Sales,CÔNG TY TNHH THƯƠNG MẠI VÀ DỊCH VỤ NINA,24000000.0,8000000.0,0.0,Hồ Chí Minh,23/09/2025,"['giao tiếp', 'thuyết trình', 'phân tích nghiệp vụ', 'giải quyết vấn đề', 'kiến thức về phần mềm', 'tin học văn phòng']","['b2b', 'b2c', 'it - phần mềm', 'tuổi 20 - 29']",Intern,TopCV
tcv_1425,System Administrator,Infrastructure,Unit Corp,0.0,0.0,1.0,Hồ Chí Minh,10/09/2025,"['windows server', 'troubleshooting', 'linux server', 'system administration', 'network administration']","['it - phần cứng và máy tính', 'it - phần mềm', 'an ninh mạng']",Mid,TopCV
tcv_1426,Sales IT Phần mềm khác,Sales,CÔNG TY CỔ PHẦN THƯƠNG MẠI ĐIỆN TỬ ALOHA,40000000.0,25000000.0,0.0,Hồ Chí Minh,18/09/2025,"['bán hàng', 'giao tiếp', 'thuyết trình', 'phân tích nghiệp vụ', 'xây dựng mối quan hệ', 'kỹ năng bán hàng', 'quản lý thời gian', 'nghiên cứu thị trường']","['online sales', 'b2g', 'it - phần mềm']",Junior,TopCV
tcv_1427,Kinh doanh phần mềm,Sales,Công ty Cổ Phần Base Enterprise,50000000.0,30000000.0,0.0,"Cần Thơ, Hậu Giang",30/08/2025,"['phát triển kinh doanh', 'quản lý bán hàng', 'xây dựng mối quan hệ', 'giao tiếp', 'đàm phán']","['b2b', 'it - phần mềm']",Mid,TopCV
tcv_1428,Thiết kế đồ họa (Graphic Design),Design,REMAX VIỆT NAM,15000000.0,12000000.0,0.0,Hà Nội,31/08/2025,[],[],Junior,TopCV
tcv_1429,Phòng chống lừa đảo và an ninh mạng,Security,CÔNG TY CỔ PHẦN CÔNG NGHỆ AN NINH MẠNG QUỐC GIA VIỆT NAM,4500000.0,4500000.0,0.0,"Hưng Yên, Hà Nội",02/10/2025,"['kỹ năng giải quyết vấn đề', 'khả năng làm việc độc lập và nhóm', 'kỹ năng phân tích dữ liệu', 'kiến thức cơ bản về an ninh mạng', 'hiểu biết về các loại mã độc', 'tiếng anh (đọc hiểu tài liệu chuyên ngành)', 'kinh nghiệm sử dụng các công cụ phân tích mã độc']","['an ninh mạng', 'it - phần cứng và máy tính', 'it - phần mềm']",Intern,TopCV
tcv_1430,Kỹ sư cầu nối BrSE,Other,"TEQNOLOGICAL ASIA Co., Ltd",0.0,0.0,1.0,Hồ Chí Minh,24/09/2025,"['kỹ năng giao tiếp và làm việc nhóm', 'kiến thức về mạng máy tính (networking): tcp ip, routing, switching, vlan, vpn', 'kinh nghiệm làm việc với các thiết bị mạng (network devices): router, switch, firewall, load balancer', 'kỹ năng quản lý dự án (project management): lập kế hoạch, theo dõi tiến độ, quản lý rủi ro', 'khả năng giải quyết vấn đề (troubleshooting)']",['it - phần mềm'],Junior,TopCV
tcv_1431,Solution Architect,DevOps,FPT Software,0.0,0.0,1.0,Hồ Chí Minh,13/09/2025,"['kiến trúc giải pháp', 'phân tích nghiệp vụ', 'thiết kế hệ thống', 'quản lý dự án', 'giao tiếp']",['tiếng anh giao tiếp thành thạo'],Mid,TopCV
tcv_1432,Kinh doanh phần mềm,Sales,TẬP ĐOÀN CÔNG NGHIỆP - VIỄN THÔNG QUÂN ĐỘI,0.0,0.0,1.0,"Hà Nội, Hồ Chí Minh",11/09/2025,[],"['b2b', 'b2c']",Junior,TopCV
tcv_1433,Kỹ sư cơ khí,Other,CÔNG TY TNHH THERM-X SYSTEM VIỆT NAM TECHNOLOGY,0.0,0.0,1.0,Bình Dương,06/09/2025,[],"['cơ khí / tự động hóa', 'sản xuất ', 'điện / điện tử / điện lạnh']",Junior,TopCV
tcv_1434,IT Helpdesk/IT support,Support,Công ty TNHH MTV Logistics Viettel,14000000.0,12000000.0,0.0,Hà Nội,26/09/2025,"['khả năng giải quyết vấn đề', 'kiến thức về phần cứng và phần mềm', 'kỹ năng giao tiếp', 'khả năng làm việc độc lập và theo nhóm', 'kiến thức về hệ điều hành (windows, macos, linux)']","['it - phần cứng và máy tính', 'logistic / vận tải']",Junior,TopCV
tcv_1435,DevOps Engineer,Developer,"TECHVIFY SOFTWARE., JSC",0.0,0.0,1.0,Hà Nội,15/09/2025,[],[],Junior,TopCV
tcv_1436,Thiết kế đồ họa (Graphic Design),Design,CÔNG TY TNHH SX & TM THÉP TÂY NAM,14000000.0,9000000.0,0.0,Hồ Chí Minh,30/09/2025,"['illustrator', 'photoshop', 'indesign', 'thiết kế', 'chụp ảnh', 'chụp ảnh', 'biên tập video']",['tuổi 23 - 40'],Junior,TopCV
tcv_1437,Thiết kế đồ họa (Graphic Design),Design,CÔNG TY CỔ PHẦN BEST FOOD & HEALTHY LIFE,3000000.0,2000000.0,0.0,Hồ Chí Minh,25/09/2025,"['khả năng làm việc nhóm', 'khả năng sáng tạo và tư duy hình ảnh', 'sử dụng thành thạo photoshop', 'sử dụng thành thạo illustrator', 'hiểu biết về thiết kế đồ họa', 'ai', 'hiểu biết về xu hướng thiết kế hiện đại', 'hiểu biết về thương mại điện tử', 'khả năng tự học hỏi và cập nhật kiến thức']","['thương mại điện tử', 'in ấn / xuất bản', 'thiết kế / kiến trúc']",Junior,TopCV
tcv_1438,Solution Architect,DevOps,FPT Software,0.0,0.0,1.0,Hà Nội,25/09/2025,"['microservices architecture', 'kiến trúc hệ thống phân tán', 'kiến trúc đám mây (aws, azure, gcp)', 'thiết kế cơ sở dữ liệu (sql và nosql)', 'api design (rest, graphql)']",[],Mid,TopCV
tcv_1439,Quản trị và vận hành bảo mật,Security,Công ty Cổ phần Tập đoàn Meey Land,40000000.0,30000000.0,0.0,Hà Nội,04/09/2025,"['kiểm thử bảo mật hệ thống', 'điều phối xử lý sự cố bảo mật', 'tích hợp bảo mật vào quy trình devsecops', 'hệ thống phòng chống xâm nhập (ids/ips)', 'iso 27001']",[],Mid,TopCV
tcv_1440,Công nghệ thông tin khác,Other,Công ty CP Fint Việt Nam,0.0,0.0,1.0,Hà Nội,03/09/2025,"['triển khai phần mềm', 'kiểm thử phần mềm', 'khắc phục sự cố', 'quản lý phiên bản (git)', 'cài đặt và cấu hình hệ thống']",[],Junior,TopCV
tcv_1441,IT Project Manager,Infrastructure,CÔNG TY CỔ PHẦN ĐẦU TƯ PHÁT TRIỂN SKY CORPORATION,26000000.0,26000000.0,0.0,Hà Nội,13/09/2025,"['giao tiếp', 'làm việc nhóm', 'quản lý thời gian', 'giải quyết vấn đề', 'lập kế hoạch']",[],Manager,TopCV
tcv_1442,Data Analyst,Data,CÔNG TY TNHH THERM-X SYSTEM VIỆT NAM TECHNOLOGY,0.0,0.0,1.0,Bình Dương,18/09/2025,"['excel pivot', 'quản lý tài liệu', 'kiểm soát tài liệu', 'lưu trữ hồ sơ', 'nhập liệu', 'sử dụng thành thạo tin học văn phòng', 'tiếng anh (đọc hiểu)', 'sử dụng phần mềm quản lý tài liệu', 'kỹ năng làm việc nhóm', 'phân tích dữ liệu', 'quản lý thời gian']","['it - phần mềm', 'sản xuất ', 'điện / điện tử / điện lạnh']",Junior,TopCV
tcv_1443,Thiết kế đồ họa (Graphic Design),Design,CÔNG TY TNHH DYM VIỆT NAM,16000000.0,12000000.0,0.0,Hồ Chí Minh,06/09/2025,"['khả năng sáng tạo và tư duy hình ảnh', 'kiến thức về màu sắc và bố cục', 'kỹ năng vẽ tay (tùy thuộc vào vị trí)', 'thiết kế đồ họa (adobe photoshop, illustrator, indesign)', 'kỹ năng sử dụng phần mềm thiết kế đồ họa chuyên nghiệp']",['thiết kế / kiến trúc'],Junior,TopCV
tcv_1444,Software Engineer,Developer,CÔNG TY CỔ PHẦN CÔNG NGHỆ SMILE,0.0,0.0,1.0,Nhật Bản,24/09/2025,"['kỹ năng giao tiếp', 'kỹ năng giải quyết vấn đề', 'kỹ năng làm việc nhóm', 'kiến thức cơ bản về it', 'tiếng nhật (n4 trở lên)']","['it - phần mềm', 'điện toán đám mây (cloud)', 'an ninh mạng']",Intern,TopCV
tcv_1445,3D Modeler,Design,Công ty cổ phần Gamee,20000000.0,8000000.0,0.0,Hà Nội,20/09/2025,"['modeling 3d', 'texturing', 'uv mapping', 'retopology', 'knowledge of game engines (unity, unreal engine)']",[],Junior,TopCV
tcv_1446,Database Administrator (DBA),Data,Công Ty TNHH LG CNS VIỆT NAM,0.0,0.0,1.0,Hà Nội,20/09/2025,[],[],Intern,TopCV
tcv_1447,Kỹ thuật IT,Other,Công ty TNHH Vietart Food & Beverage,14000000.0,10000000.0,0.0,Đà Nẵng,30/09/2025,[],"['it - phần cứng và máy tính', 'it - phần mềm']",Junior,TopCV
tcv_1448,IT Project Manager,Infrastructure,CÔNG TY TNHH TIMIND,45000000.0,35000000.0,0.0,Hà Nội,21/09/2025,[],[],Manager,TopCV
tcv_1449,Data Scientist,Data,Ngân Hàng TMCP Việt Nam Thịnh Vượng (VPBank),0.0,0.0,1.0,Hà Nội,05/09/2025,"['sql', 'ai', 'nlp', 'computer vision', 'data scientist', 'machine learning', 'data science', 'trực quan hóa dữ liệu', 'llm', 'genai', 'trí tuệ nhân tạo', 'lập trình python hoặc r', 'học máy (machine learning)', 'xây dựng mô hình dự đoán']","['it - phần mềm', 'điện toán đám mây (cloud)', 'it - phần cứng và máy tính']",Mid,TopCV
tcv_1450,Kinh doanh phần mềm,Sales,CÔNG TY CỔ PHẦN ĐẦU TƯ PHÁT TRIỂN VÀ CHUYỂN GIAO CÔNG NGHỆ VIỆT NAM,20000000.0,15000000.0,0.0,Hà Nội,24/09/2025,"['bán hàng', 'giao tiếp', 'thuyết trình', 'đàm phán', 'xây dựng mối quan hệ']","['direct sales', 'b2b', 'it - phần mềm', 'có hỗ trợ data']",Junior,TopCV
tcv_1451,Kinh doanh phần mềm,Sales,CÔNG TY TNHH THƯƠNG MẠI VÀ DỊCH VỤ NINA,14000000.0,8000000.0,0.0,Hồ Chí Minh,05/09/2025,"['kỹ năng giao tiếp', 'kỹ năng đàm phán', 'kỹ năng thuyết phục', 'kỹ năng quản lý thời gian', 'kỹ năng lập kế hoạch']","['b2b', 'it - phần mềm']",Intern,TopCV
tcv_1452,Thiết kế đồ họa (Graphic Design),Design,CÔNG TY TRÁCH NHIỆM HỮU HẠN BG MEDIA,10000000.0,9000000.0,0.0,Nghệ An,04/09/2025,"['tư duy sáng tạo', 'kỹ năng sử dụng phần mềm thiết kế (photoshop, illustrator, indesign, figma,...)', 'kỹ năng thiết kế đồ họa', 'kỹ năng thiết kế ui ux (nếu là ui ux designer)', 'kỹ năng vẽ tay (tùy vị trí)']",[],Intern,TopCV
tcv_1453,Backend Developer,Developer,CÔNG TY CỔ PHẦN ĐẦU TƯ VÀ CÔNG NGHỆ BẦU TRỜI XANH,80000000.0,30000000.0,0.0,Hà Nội,05/09/2025,"['c#', '.net framework .net core .net', 'entity framework orm', 'sql server database design', 'asp.net web api restful api', 'jwt', 'oauth2', 'ci/cd, web api, microservices', 'docker/kubernetes', 'kiến thức về edtech']","['it - phần mềm', 'giáo dục / đào tạo']",Mid,TopCV
tcv_1454,Thiết kế đồ họa (Graphic Design),Design,Công ty TNHH Thương mại NTB Pharma New,18000000.0,12000000.0,0.0,Hà Nội,31/08/2025,"['thiết kế đồ họa', 'sáng tạo', 'tư duy thẩm mỹ', 'sử dụng thành thạo phần mềm thiết kế (photoshop, illustrator, indesign, autocad, sketch,...)', 'kỹ năng vẽ tay (tùy chuyên môn)', 'quản lý thời gian', 'hiểu biết về in ấn và sản xuất (tùy chuyên môn)']",['từ 25 tuổi trở lên'],Junior,TopCV
tcv_1455,Thiết kế đồ họa (Graphic Design),Design,CÔNG TY TNHH NÔNG NGHIỆP CÔNG NGHỆ CAO,10000000.0,8000000.0,0.0,Hồ Chí Minh,30/09/2025,"['khả năng làm việc độc lập và nhóm', 'sử dụng thành thạo phần mềm thiết kế đồ họa (photoshop, illustrator, indesign,...)', 'khả năng sáng tạo và tư duy hình ảnh tốt', 'hiểu biết về nguyên tắc thiết kế, bố cục, màu sắc, typography', 'khả năng giao tiếp và trình bày ý tưởng']","['thiết kế / kiến trúc', 'mỹ thuật / nghệ thuật / điện ảnh', 'tuổi 23 - 32']",Junior,TopCV
tcv_1456,Thiết kế đồ họa (Graphic Design),Design,CÔNG TY TNHH MỘT THÀNH VIÊN TRUYỀN THÔNG SỐ QUỐC TẾ IDM,0.0,0.0,1.0,Hà Nội,07/09/2025,"['khả năng làm việc nhóm', 'khả năng sáng tạo và tư duy hình ảnh', 'sử dụng thành thạo photoshop', 'sử dụng thành thạo illustrator', 'hiểu biết về thiết kế đồ họa', 'adobe indesign']",[],Junior,TopCV
tcv_1457,Backend Developer,Developer,Công Ty Tài Chính Cổ Phần Điện Lực EVN,0.0,0.0,1.0,Hà Nội,30/08/2025,['node.js'],['it - phần mềm'],Junior,TopCV
tcv_1458,AI Engineer,Developer,Công ty cổ phần Canifa,35000000.0,20000000.0,0.0,Hà Nội,21/09/2025,"['python', 'machine learning', 'data science', 'deep learning', 'tensorflow/pytorch', 'ai/ml']",['tuổi 23 - 35'],Junior,TopCV
tcv_1459,Thiết kế đồ họa (Graphic Design),Design,CÔNG TY TNHH PHÁT TRIỂN VIỆT QUỐC TẾ,20000000.0,15000000.0,0.0,Hồ Chí Minh,30/08/2025,"['thiết kế đồ họa', 'kỹ năng làm việc nhóm', 'sáng tạo', 'am hiểu về màu sắc, bố cục, typography', 'sử dụng thành thạo các phần mềm thiết kế (adobe photoshop, illustrator, indesign)']","['bán lẻ - hàng tiêu dùng - fmcg', 'thực phẩm / đồ uống', 'marketing / quảng cáo']",Junior,TopCV
