Gia_tri,So_luong
"Product Manager (AI-Powered Logistic, UGC, English)",1
Backend Developer (JavaScript/TypeScript/NestJS/SQL),1
Senior/Lead Product Owner,1
Kỹ sư Vận hành Dữ liệu (Data Operations Engineer),1
Chuyên viên chính/cao cấp Cloud (Cloud Data Engineer),1
Golang Backend Team Leader (Blockchain/Cloud),1
"Senior Specialist, Application Support - Securities",1
"Data Engineer Lead (Data Platform, Cloud)",1
Backend Engineer (Java/ Java+Python) - US Product,1
"Full-Stack Engineer (TypeScript, React, React Native)",1
Senior Project Manager (English),1
"Senior Backend Javascript Dev (NodeJS, Typescript, SQL)",1
"Senior Frontend Developer (ReactJS, NextJS)",1
LMS Developer (Open edX preferred),1
[Da Nang] Project Manager (Good English),1
Manual Tester (Developer background),1
Fullstack Software Engineer,1
Automation QA Engineer,1
Project Management (Data Analysis/Agile/IT Governance),1
"Senior Data Scientist (Python/Java/Scala, AI, ML)",1
Lead Engineer (Frontend Focus & eCommerce),1
"Trưởng Nhóm IT (System Admin,MS365, SharePoint)",1
"IT Specialist (AI, Networking, System Admin)",1
Automation Tester (QA),1
MES System Developer (ASP.NET),1
System Admin (IT Helpdesk),1
CVCC Quản lý dữ liệu tài chính ( VBA/ SQL/ DBA/ BI ),1
CVCC Quản lý sáng kiến (System Admin/ IT Governance/AI),1
"【Đống Đa】Kỹ Sư Cầu Nối BrSE (N2, base IT)",1
CVCC Kiến trúc Giải pháp Dữ liệu - Data Architect,1
CV Quản trị Cơ sở dữ liệu- Database Administrator,1
CV Kiểm thử an toàn thông tin (Pentest/Security/Tester),1
"Frontend Developer (HTML, CSS, JavaScript, ReactJS)",1
Python Fullstack Developer (Django/ ReactJS),1
Fullstack Developer (Java/ Angular),1
"Backend Developer (Java, Spring, Oracle, SQL)",1
Giám đốc An ninh Bảo mật (Head of Blockchain Security),1
Senior App Designer (Figma),1
"DevOps Leader (Docker, K8s, MySQL)",1
[All Levels] FPGA Engineer (Korean Onsite),1
[New Project] Infrastructure Engineer,1
".NET Developer (Sitecore, C#, JavaScript, HTML)",1
"Manual Tester (Japanese, QA/QC) - Upto 35M",1
(Red Team) Penetration Tester - Relocate to Dubai (UAE),1
"Project Manager (Japanese N2+, Onsite Japan)",1
"Technology Risk Management Specialist,Senior Specialist",1
"Risk Modeling Specialist, Senior Specialist",1
Senior Site Reliability Engineer (SRE),1
Security Engineer (Platform&Tooling)-Relocate to Dubai,1
Khối CNTT - Solution Architect (Azure/ SQL/ AWS),1
Software Developer (C/C++),1
Middle - Senior Business Analyst (VMS/AI),1
Security Engineer (Defense) - Relocate to Dubai (UAE),1
Cloud Engineer (Japanese speaking),1
"Data Platform Operations (Database, Oracle)",1
Chuyên gia Quản trị Cơ sở dữ liệu - K.CNTT,1
CVCC Phát Triển Nền Tảng Đa Kênh - K.CNTT,1
CVCC Phát triển hệ thống Quản trị tài chính - K.CNTT,1
Middle/Senior Python Developer (Machine Learning),1
"Customer Value Management Manager (SQL, Power BI)",1
"Graphics Engineer (Embedded Linux, C++, Qt, Qml)",1
"System Core Engineer (Embedded Linux, C++)",1
Middle Flutter Developer (Kotlin/Android),1
"Tech Lead (Python,Next.js,SQL)",1
Kỹ sư cầu nối (BrSE),1
[Remote] Frontend Dev (React Router v7 + TypeScript),1
Global Microsoft Endpoint Engineer,1
"IT System Engineer (Cloud, AWS, Azure)",1
Oracle FlexCube Engineer (Core Banking IT Support),1
"Backend Developer (NodeJS/NestJS, PostgreSQL)",1
"Mobile Developer (React Native, iOS/Android)",1
Business Analyst – CoreBanking T24,1
Bridge System Engineer (BrSE) in Ha Noi,1
[Remote] Senior Digital Media Designer,1
"Senior Data Analyst (Superset, SQL, ETL, Power BI)",1
Backend Developer (NodeJS/Blockchain) - Night Shift,1
Remote Senior Backend (Node.js/TypeScript),1
Senior NodeJS Backend Developer,1
Senior SAP ABAP Developer (Full time position),1
Senior Scrum Master,1
Senior Game FrontEnd Engineer（Cocos Creator / JS/TS）,1
"Senior Application Security (Pentest, Threat modelling)",1
Software Engineer (.Net/Java/SQL),1
"Full Stack Developer (Java, JavaScript)",1
Junior/ Senior Cloud Solution Architect (AWS),1
"AI Backend Developer (Python, Agile Scrum)",1
ERP Odoo Consultant (Business Analyst),1
Middle/Senior Frontend Dev (Javascript/TypeScript),1
Server Game Developer (NodeJS/TypeScript/JavaScript),1
"DevSecOps Engineer (Agile, DevOps, Security, API)",1
IT Support Executive,1
Java Developer (Junior/Middle),1
Front-end Developer,1
"Da Nang - Fullstack Developer (Angular, C#, .NET Core)",1
Senior Application Operations,1
"UI-UX Graphic Designer (Figma, Photoshop, Illustrator)",1
"Manual Tester (Agile, English)",1
Technical Lead (.NET),1
"Senior/Manager QA QC Engineer (Tester, Japanese N2+)",1
Java Fullstack Developer,1
"Senior/Principal Ruby on Rails Dev (AWS, Backend)",1
Senior Python Developer,1
[MINTROCKET] Unity Game Developer,1
Senior PHP Developer (SQL),1
"Senior .NET Developer (C#, ASP.NET)",1
"IT Manager (DevOps, JavaScript, Agile/Scrum)",1
"Database Administrator (Oracle, Linux, Windows Server )",1
IT Security/ Pentester,1
VTS - Tư Vấn Giải Pháp - Presales Engineer,1
Senior AI Specialist (Head of AI),1
"Big Data Engineer (AWS, Spark, Hive SQL)",1
"QA Engineer (E2E Testing, Postman, English)",1
Business Analyst/ Product owner,1
Phó phòng Quản trị Kiến trúc Công nghệ - K.CNTT,1
Lead Back-End Engineer (C# .NET),1
Senior FS NodeJS/React Native,1
Senior Manual Tester/QC,1
"Fullstack Lead (Java, React, TypeScript, SQL)",1
Data Scientist - eKYC,1
5 Senior - PHP Developers (22-40M) (Fullstack),1
Japanese Bridge Engineer (BrSE/IT Comtor/NO CODE),1
Web/UI-UX Designer (Graphic Designer),1
"Senior Full-stack Developer (C# ASP.NET, React)",1
Backend Technical Lead (Java),1
Business Analyst – General Insurance (Vietnam Market),1
"Senior DevOps Engineer (Agile, AWS)",1
"Backend Developer (NodeJS,JavaScript,PHP)",1
AI Engineer (LLM/Python/Golang),1
"(Đống Đa, HN) PQA Quản Lý Chất Lượng (Process Quality)",1
Senior Automation Test Engineer,1
Backend Engineer (AI Project),1
Senior UI/UX Designer,1
Senior Mobile Engineer (Flutter),1
QA Engineer (Automation/ Manual),1
Remote - Senior Python Backend Engineer,1
"VHT - Embedded Software Engineer (Linux, C++)",1
[APA Tech] Mid-level Full Stack Developer,1
Front-end Engineer Lead (ReactJS/ NextJS),1
"Senior DevOps Engineer (Cloud, AWS)",1
QA Lead (English),1
Senior QA Automation Engineer,1
CV Vận hành hạ tầng (System Architecture/DevOps/Linux),1
Sr Software Developer (3D Engineering) – Sign On Bonus,1
Senior/Leader Tester,1
BrSE/ Project Leader (Japanese speaking),1
Scrum Master (Japanese speaking),1
"AI Integration Specialist (DevOps, Python/NodeJS)",1
Associate Data Engineering Manager,1
Junior React Native Developer (Javascript/Typescript),1
"Junior PHP Developer (OPP, MVC, MySQL/PostgreSQL)",1
Senior Data Analysis & Data Science,1
"CVCC Quản trị dữ liệu - K.CNTT (R/Python, SQL/PLSQL)",1
Phó phòng Quản lý Danh mục & Tài chính Công nghệ,1
Chef of CyberSecurity (Networking/ Security),1
"Tester (QA QC, Agile)",1
Full Stack Engineer (.NET/NodeJS),1
"AI/Machine Learning Engineer (LLM, Fine-tuning, Agent)",1
"Full-Stack Developer (Golang,JavaScript,AWS)",1
Principal Software Engineer - AI Fintech,1
Data Governance Executive,1
Senior Game UI Designer,1
Data Engineer (DA),1
Senior Game BackEnd Engineer (Golang/Microservices),1
ui5 developer,1
Senior OutSystems Solution Expert,1
"Senior Back-end Python Developer (FastAPI, AWS)",1
[Fresher] Kỹ sư An ninh Thông tin,1
Bridge Software Engineer (BrSE) Korean speaking,1
Lead Software Engineer (3D Engineering) – Sign On Bonus,1
Senior MongoDB Engineer,1
Java/Kotlin Engineer (Senior/Principal_Banking Project),1
Senior Data Scientist - Modeling and Advanced Analytics,1
Senior Data Scientist (AI Engineer),1
iOS Developer Native (Swift/C),1
SOC Engineer - Chuyên viên cao cấp an ninh thông tin,1
Product Management Manager (Proficiency in Japanese),1
Senior Backend Engineer,1
"Software Developer (Java, Kotlin, SpringBoot)",1
"Lead Software Engineer, Customer Data Platform",1
Senior/Mid DevOps Engineer (AWS),1
Data Analyst/Data Product Owner,1
Experienced WebGL Viewer Front-End Engineer,1
3D Data Conversion (.NET Developer),1
Product Management - Platform (Mid/Senior),1
[Junior/ Senior/ Lead] Backend Developers (Golang / C#),1
BrSE- Kỹ Sư Cầu Nối Tiếng Nhật,1
Senior AI Engineer (Python/C++/C#),1
Backend/ Cloud Engineer,1
"Full Stack Developer (C#,.NET.Core, Angular)",1
"Manual/Automation Tester/QA/QC (Japanese N3, API)",1
Middle Frontend Developer (Angluar),1
"Mid/Junior Java Developer (SQL, Spring, ReactJS)",1
"Software Support Engineer (Level 1, English)",1
"Senior Fullstack Developer (.NET, Angular/React/Vue)",1
"Fullstack Developer (Python, VueJS, Java, SQL)",1
"Fullstack Developer (Python, JavaScript, English)",1
(Junior/ Middle) Front-End Dev (ReactJS/ TypeScript),1
QA Automation Test Lead,1
Manual QA/QC Engineer,1
Backend Engineer (Golang),1
Associate Lead/ Senior Golang & Python Developer(AI/ML),1
Frontend Developer (ReactJS/VueJS),1
Mid/Senior Business Analyst (English required),1
"Fullstack Developer (ReactJS, NodeJS, Python, SQL)",1
[Sign-on bonus] Senior Backend Developer (NodeJS),1
"Mid/Sr Automation Test (Python, QA QC, Tester)",1
"Java Developer (Da Nang, HCMC)",1
"[Urgent] WordPress Dev (Elementor, Bricks Builder, ACF)",1
"Senior .NET Developers (C#, SQL, English)",1
Junior Scrum Master - Up to 30-month salary/year,1
Senior Data Analyst (Life Insurance Project),1
"System Engineer (Windows Server, Linux, Oracle)",1
"DevOps / DevSecOps Engineer (Linux, Security)",1
"Technical Lead (Ruby/Java/Python, AI)",1
Senior Automation Tester (with Sign-on Bonus),1
"Senior Software Developer (C#, ASP.NET, Python, NodeJS)",1
"Solution Architecture (Java, Database, Cloud, NoSQL)",1
Hybrid - Middle UI/UX Designer (Figma),1
Engineering Manager (Credit Cards),1
Management Associate- Techcombank Future Gen,1
"Data Engineer - Digital Banking (Python, AWS)",1
Senior Java Software Engineer (working in Singapore),1
"Java Fullstack Developer (Spring, English) Up to $2600",1
3D Digital Twin Software Engineer,1
Lead Software Engineer,1
Quality Engineer - AGI,1
UI Designer - Up to 30 months salary,1
"Automotive Software Engineer (C++, OOP, Middleware)",1
.Net Backend Engineer (Intermediate/Senior)- Upto $55K,1
IT Manager (VMware/Cloud/AWS/English),1
"Frontend Developer (React JS, React Native)",1
Senior Software Project Manager cum Agile Team Coach,1
Manual Test Consultant (QA QC/English),1
Solution Implementation Specialist / Senior Engineer,1
"Project Manager (Java, Chinese, English, MySQL, SQL)",1
"Chuyên viên Phát triển phần mềm ứng dụng (.Net, Java)",1
JavaScrip Developer ( Low-Code),1
"Senior Front-End Developer (React Native, ReactJS)",1
"Junior UI-UX Designer (Adobe Suite, Figma)",1
Fullstack TypeScript/JavaScript Developer (NodeJS),1
"DevSecOps (Jenkins, gitlab)",1
System Engineer (Core Banking T24),1
"PHP Backend Developer (Cake PHP, Laravel, DB Design)",1
Senior Full Stack Developer (Java/ReactJS),1
Junior/Middle/Senior DevOps Engineer,1
Java Developer (Dự Án Banking)- Up to 1700$,1
Firmware Engineer (MCUs) Middle or Senior Level,1
Senior Full-stack Web and AI Developer,1
Middle Product Owner (Product Manager/Product Analyst),1
Senior Automation Test Engineer- Up to 30 months Salary,1
"Data Scientist, Data & AI Team- Up to $90K/year",1
"Senior Frontend Developer (Vue.js, Nuxt.js, TypeScript)",1
"Senior AI/NLP Engineer (Python, PyTorch)",1
"Senior Software Engineer (Java, Spring boot, SQL)",1
"Senior Golang Developer (Backend, AWS, MySQL)",1
"Business Analyst (JIRA, Agile, SQL)",1
"Tech Lead (JavaScript, ReactJS/NodeJS, English)-Onsite",1
"Senior Full-stack Developer (.Net, Java, React.JS)",1
"Software Engineer (Python, Linux, English)",1
Junior/ Middle/ Senior Back End Developer (Pro*C),1
Principle Frontend Engineer (ReactJS/VueJS),1
React Native Engineer (eCommerce),1
Sr. IT Business Analyst Specialist,1
Backend Developer (AWS x C#/Node.js),1
Senior Software Engineer II (ReactJS/Typescript/NodeJS),1
"Java Engineer (Spring/Spring boot, Junit) - From 4 Year",1
"Drupal Developer (PHP, SQL, Git)",1
ServiceNow Developers (Sign-on Bonus),1
Remote Senior Fullstack Engineer (NodeJS/ReactJS),1
"Senior Backend Engineer (Java, AWS)",1
[Global Market] Middle/Senior Unity Developer (C#),1
"Remote -Sr. React Native Engineer (ReactJS, Javascript)",1
"Founding Senior Fullstack Engineer (Python, Django, AI)",1
Mid/Sr Java Developer (English Required) - Up to 3200$,1
"QA Engineer (QA QC, Tester)",1
Manual Tester (Onsite bank),1
Junior Developer ReactJS,1
"iOS Developer (Swift, React Native)",1
HN/HCM_Chuyên gia nghiên cứu & phát triển giải pháp FCC,1
(HN/HCM) Chuyên gia Phát triển hệ thống thẻ Smart Vista,1
Software Developer (C#/.NET/SQL) - Advanced Query Tool,1
cctv network pa tell ..... technician for hanoi office,1
"Senior MySQL DBA (English, Python/Java/Golang/C/C++)",1
"Mid/Senior Frontend Engineer (ReactJS, Javascript)",1
"Mid/Senior Backend Engineer (PHP, Rust)",1
"Chuyên viên Lập trình (.NET, C#, MVC)",1
"Bot Trade/EA Developers (C, C++, Java, ASP.NET, C#)",1
Research Support Analyst (Data Analysis/Python/R/SAS),1
Cloud Platform Engineer (GCP/ Azure/ AWS/ Oracle),1
"Data Engineer (SQL/NoSQL, Python, GCP)",1
"Expert, AI Engineer",1
"Digital Transformation Specialist, ERP (MES/ IoT/ ETL)",1
Data Software Developer (Python/ JavaScript/ SQL),1
Business Analyst/ Project Manager,1
"Senior Backend JavaScript (TypeScript, NestJS)",1
API Integration Engineer (Java/Python/Golang),1
Senior Full Stack Developer (AI Agentic Platforms),1
"Senior DevOps cum Cloud Engineer (Azure, AWS, CI/CD)",1
"Senior Python Developer (English, coding skills)",1
AI-Native Full Stack Developer (Python + TypeScript),1
Lead Engineer (US Product/Golang/Javascript),1
Chief Technology Officer,1
"Junior+ Mobile Developer (Android, iOS, Flutter)",1
Fullstack Engineer,1
"Gameplay Programmer (C++, Middle/Senior level)",1
"Senior DevOps/Infra Engineer (US Product, AWS)",1
Senior React Native Developer,1
Middle Backend Developer (Golang/Ruby),1
Junior - Senior C/C++ Developer (C#),1
"Mobile Game Research Assistant (Fresher, Contractor)",1
[Fresher/Experienced] MMORPG Server Developer (Games),1
Senior IT Business Analyst - Up to 30 Months/Year,1
Data Tester (Life Insurance Project),1
Tester QA QC (Automation/ Manual),1
VTS - Kỹ Sư Giải Pháp Nghiệp Vụ (Business Analyst),1
VTS - Chuyên Viên Quản Trị Dự Án (Agile/ Azure),1
.NET Developper Team Leader,1
HÀ NỘI - Javascript Engineer (NodeJS & ReactJS),1
"Senior FullStack Dev (NodeJS, ReactJS, AWS) - Remote",1
Java Engineer,1
Fullstack Developer (Backend-Focused) (NodeJS/Python),1
Technical Scrum Master (Agile),1
Fresher Manual Q.A Tester,1
"Senior Backend Engineer, Fintech",1
"Principal Engineer (Java, Spring Boot)",1
Leader/Junior Automation Test (QA QC/Leadership/API),1
Product Owner - Sản phẩm kết nối đối tác,1
Java Developer (Spring/JavaScript),1
"Middle Java (Japanese, Spring Boot, MySQL) - Up to 35M",1
"Full Stack Developer (C#, .NET, JavaScript)",1
Vue.js Developer (Vue 2 & Vue 3),1
voice engineer in ho chi minh office,1
"Embedded Software Engineer (C++, Linux)",1
C++/C# Developer,1
Web App Developer,1
iOS Developer,1
QA/Tester,1
Product Manager (English),1
Senior/Mid Frontend Engineer (ReactJS),1
Senior Software Engineer - Golang & Kubernetes,1
"Senior AI Engineer (Python, Generative AI/LLM)",1
Fullstack Dev (PHP/ Laravel/ ReactJS),1
C#/C++/Python Developer in Machine Vision Up to $2000,1
Automation Tester/ QA QC Engineers - Security & AI,1
"Mid/Sr. Software Engineer (AI, NextJS/ Golang/ MongoDB)",1
"Senior Fullstack Developers (Java, Spring, ReactJS)",1
"Senior Mobile Apps Developer (iOS, Android)",1
"[HCMC, Dubai] Mobile Apps Leader (iOS & Android Native)",1
Lead Software Engineer (.NET/Typescript),1
"Leader/Senior Full-Stack Engineer (Node.js, Angular)",1
Middle/Senior Backend Developer (Java/Spring Boot),1
Backend Java Engineer - Fintech,1
Head of Computer Vision Technology Department,1
Automation Tester (Python Developer),1
"QC Engineer (Tester, Agile)",1
CV/CVC/CVCC Phát Triển Ứng Dụng ( Java/ Oracle/ SQL ),1
"Senior Fullstack Developer (.Net, Golang, ReactJS)",1
QC Lead / QC Manager,1
Senior Java Engineer (Strong AWS),1
Senior Full-stack JS Developer (Sign-on Bonus),1
"Mid/Sr Python Developer (DevOps, AWS, English)",1
"Senior Front-End Developer (React, NextJS)",1
Junior Manual Tester,1
Game Server Developer (C++),1
Mobile Developer (Reactnative),1
[Hybrid] Senior Java Developer (Spring)- Up to 2500$,1
"Software Engineer for CAD/3D Data (Data Analysis, AI)",1
"DevOps Database Engineer (Orace, PostgreSQL, MySQL)",1
Project Coordinator ( Project Manager/ E Commerce ),1
"Java Developer (Spring Boot, SQL, AWS)",1
"Full-stack Developer (Java, Spring, Angular/React/Vue)",1
3D Artist (Game/Application),1
Server Engineer (Linux/ Virtuozzo/ Acronis/ WHM),1
IT & AV Operations Specialist,1
Senior Project Manager/Program Manager (RTE),1
Senior QA/QC Test Engineer,1
"Frontend Technical Lead (ReactJS, Next.js)- >$70K/year",1
Backend Technical Lead (.NET)- Total comp: $70K+,1
"Software Developer (.NET, SQL, Angular, ReactJS)",1
"Embedded Software Engineer (FBL Topic, Automotive)",1
"Intermediate Tester (QA QC, English)",1
"Frontend Dev (ReactJS, VueJS, AngularJS) ~ Upto $2500",1
Technical Lead (Ruby/Java/Python/PHP),1
Middle Frontend Developer (ReactJS/JS/English),1
Senior Software Engineer (.NET) - 1 month Signing bonus,1
"Data Engineer (Big Data, Java, Scala, Python, Database)",1
"Business Analyst ( Wireframing, Mockups, Agile)",1
Software Architect (Java/ J2EE/ Spring),1
"[New Project] Android Lead/Senior (Kotlin, Java)",1
Ruby on Rails Developer (Junior/Middle),1
Fullstack Developer (NestJS/Next.js),1
Pre-Sales IT (ESG Report Platform),1
"Fullstack Developer (Golang, PostgreSQL, AWS)",1
lập trình mobile,1
"Senior Backend Developer (PHP, Laravel, MySQL, Kafka)",1
6 Flutter Mobile Developer (iOS/Android/Dart),1
Product Manager (Chinese Language/Blockchain),1
Project Manager (Business Analyst),1
"Data Engineer (SQL, AWS, Oracle)",1
Tester (Manual/ Automation),1
phó hạ tầng,1
"Frontend Developer ( JavaScript, OOP, ReactJS )",1
"DevOps Engineer (AWS, Cloud)",1
Project Manager (English),1
Principal/Senior AI/LLM Solution Engineer,1
Backend Developer - Graph and Spatial Data,1
"Senior Java Backend Developer (Spring, API, SQL)",1
"Junior/Senior .NET Developers (C#, ASP.NET, .Net core)",1
"Engineering Manager (.NET, Hands-On)",1
DevOps Engineer (AWS),1
Lead AI Engineer,1
"DevOps Engineer (Agile, AWS)",1
Outsystems Solution Architect,1
Senior Backend Engineer (any programming language),1
Business Analyst Lead,1
Middle Java Spring Boot Developer,1
"[Remote/Onsite Korea] Backend Developer (Java, Spring)",1
Middle Java Developer,1
DevSecOps Engineer- High Annual Bonuses,1
Middle Flutter Developer,1
SAP ABAP Technical Consultant,1
"Middle to Senior Data Analyst (product, US Startup)",1
[Remote/Hybrid] Backend Engineer (Scala/Golang/Kotlin),1
IT Business Analyst (Senior BA),1
Laravel Developer (PHP/ Wordpress/ MySQL/ OOP),1
Frontend Developer (HTML/ JavaScript/ CSS/ Wordpress),1
"Web Dev Fullstack (ReactJS, .NET, NodeJS, React Native)",1
"Senior Full Stack Dev (NodeJS/NestJS, ReactJS, English)",1
Agility Master(Sr Agile Coach/AI Workflow Optimizer),1
"Quality Assurance Associate (QA QC, Tester)",1
"Senior Quality Engineer (Tester, QA QC, Agile, Scrum)",1
"Junior Web Developer (Laravel, MySQL)",1
ERP Specialist,1
Full Stack Developer (ReactJS-NodeJS),1
Java Technical Lead - Joining Bonus Up to 55Mil,1
"Leader Javascript Developer (VueJS, NodeJS)",1
Senior Backend Developer (English),1
"Senior .NET Developer (AWS, MuleSoft)",1
Backend Developer (Golang),1
"Full-stack Developer (NodeJS, Python)",1
Data Engineering (R/Python),1
"Sr, Jr: LTV BPM IBM, CAMUDA, Reactjs, Java, Spring",1
Senior QC Engineer (Automation focus),1
Software Engineer (C# + Angular),1
"Embedded Project Management (MCU, C++)",1
"[New Project] Frontend Lead (ReactJS, NextJS)",1
[New Project] Backend Lead (Java/ Spring),1
Middle to Senior AI Engineer (US Product/Startup),1
[New Project] Project Manager (Agile/Scrum),1
Fullstack Developer (NodeJS/ReactJS/Python),1
"Fullstack Developer (Java, ReactJS)",1
Data Lake Engineer (Big Data),1
Senior Frontend Engineer (ReactJS),1
"Frontend Dev (JavaScript, HTML, CSS, UI-UX, ReactJS)",1
Game Designer,1
"Game Programmer (C++, Junior/Middle level)",1
"Unity Game Developer (C#, Junior/Middle level)",1
IT Support & System Admin Specialist,1
AI/ML Developer,1
Android Engineer,1
Software Quality Assurance (Automation & Manual Tester),1
"Senior Business Analyst (JIRA, Agile, SQL)",1
Senior Data Engineer (AI/ML Analytics),1
"Associate Product Manager (Games, Agile, English)",1
[Da Nang] Full-Stack Developer (Python & React.js),1
Technical Lead (Python),1
(Jur/Mid/Sr) QA/QC Automation Tester,1
[English] Senior Scrum Master,1
"Mobile Developer (Flutter, kotlin, swift)",1
"Backend Developer (NodeJS, English)",1
"Senior Frontend Engineer (Next.js, Agentic, AI)",1
[Remote] Senior Software Engineer,1
[Remote] Senior UX/UI Designer,1
Full-Stack Principal / Senior Ruby on Rails Developer,1
"Senior FullStack Developer (C#, ASP.NET) (Remote)",1
Frontend Developer (ReactJS),1
FrontEnd Developer (Shopify / E‑Commerce)- 1500$,1
Senior C# Developer (Remote),1
Principal AI Mobile Engineer (Android/iOS/React Native),1
VIC - Software Tester (Agile/ Scrum/ SQL),1
VIC - Fullstack Developer (NodeJS/ Java/ Angular),1
Remote Senior Frontend (React.js/TS) (Part Time/FT),1
Fullstack Developer (Nodejs/Java/Reactjs/Angular),1
Android Engineer (Java/Kotlin) - Naver Memo,1
phát triển ứng dụng,1
Java Web Developer– Spring Boot/MyBatis,1
Senior PHP Developer - Up to 50M,1
"Middle/Senior .NET Developer (C#, JavaScript)",1
"Backend Developer (PHP, JavaScript)",1
"AI Engineer (Python,GenAI) - Up to 60M",1
Senior Java Backend ~ $2000,1
Senior Business Analyst (BA),1
"Remote Golang Backend Dev (Golang, Java, MongoDB)",1
Business Analyst (API/User Story/Blockchain),1
"Senior Full Stack Developer (Nodejs, Angular)",1
"Middle Full Stack Developer (Node.js, NestJS, Angular)",1
"Data Engineer - Phòng Giải pháp dữ liệu (SQL, Java)",1
Junior Web Developer (Ruby on Rails/PHP/NodeJS),1
Remote Golang / Go Engineer - Up to 100M/month,1
"[Hybrid] Founding Fullstack Engineer (ReactJS, NodeJS)",1
"Backend & Frontend Developers ( NodeJs, VueJS )",1
VTS - Kỹ Sư Phát Triển Phần Mềm (Java/ C#/ OOP),1
"Android AOSP Developer (Embedded, C/C++, Java, Kotlin)",1
Product Manager (Structural/ Engineering background),1
Software Engineer C++ (All Levels),1
Data Engineer & Reporting Analyst (SQL/JasperReports),1
AI Engineer/ Data Scientist (Machine Learning/Python),1
"Mid/Sr Automation Tester (Python. C#, RobotFramework)",1
"Application Leader (Microsoft SQL Server, ERP)",1
Senior/Middle Front-end (ReactJS) Developer,1
"Middle Software Tester (QA QC, Automation Test)",1
FullStack Developer (All level),1
Backend Developer (Ruby On Rails),1
Senior Java Software Engineer,1
"Quality Assurance / Tester (QA QC, English)",1
"Senior Unity Developer (C#, C++)",1
UX/UI Designer,1
Senior Devops Engineer (Terraform/Azure/AWS),1
"Back-End Developer (Java, Spring, Salary up to 2000$)",1
Middle/Senior Java Developer (English),1
Middle/Senior Business Analyst (English),1
"DevOps Engineer (AWS, Cloud, Kubernetes, Terraform)",1
Product Design (UI/UX),1
"Automation QC Engineer (Tester, QA QC)",1
Fullstack .NET Engineer,1
Senior Golang Engineer,1
Fullstack Engineer (NodeJS/Java/Python),1
Backend Developer (TypeScript/Node.js) (m/f/d),1
Senior Frontend Engineer,1
"Senior Fullstack Engineer (Python, ReactJS)",1
AI Developer,1
"Fullstack Mobile Dev (React, NodeJS)",1
"Frontend Dev (ReactJS, TypeScript, IoT)",1
AI/Machine Learning Engineer (Python/NLP/Deep Learning),1
"Developer Experience Engineer (English, DevOps)",1
"Java Developer (Spring Boot, MySQL, Docker)",1
[HCM & Da Nang] IT Business Analyst (English),1
"Frontend Developer (Angular 2+, HTML5, CSS, TypeScript)",1
"Digital Project Manager (Agile, Scrum)",1
"Back end Developer (Node JS, Laravel, MySQL)",1
"Backend Developer (C#, NodeJS, .NET, PostgreSQL)",1
[HN/Hybrid] Fullstack Developer (e-commerce) Junior up,1
"BI & AI Specialist (Python, Data Analysis, SQL)",1
Product Manager (Project Manager / Product Owner),1
"Software Developer (C#, SQL, WinForms application)",1
Fullstack Developer NodeJS/ReactJS/Python,1
Senior Java Developer - Joining Bonus Up to 55Mil,1
"PHP Engineer (Symfony, NodeJS, ReactJS)",1
"DevOps Engineer (Python, Ruby, Networking)",1
(Fresher) Prompt Engineer / Automation Engineer,1
"Technical Lead - (React Native, ReactJS, NodeJS/VueJS)",1
"Software Developer (Back-End, DevOps, Unity)",1
Backend Engineer (Java) - Weverse,1
iOS Engineer - Dictionary,1
Junior Manual Tester (QA QC),1
Manual/Playwright Automation QC Engineer (QA QC/Tester),1
"Fullstack Developer (NodeJS/ReactJS,Javascript)",1
Senior Data Engineer (SQL/ Power BI/ Cloud),1
PHP Software Engineer (Middle/Senior),1
Giám đốc Công Nghệ | Chief Technology Officer (CTO),1
QA QC Engineer (Tester),1
Frontend Web Developer (WordPress / Drupal / CMS),1
Data Analyst (Fresher/Junior),1
Mid/Senior Android Developer(Java/Kotlin/Flutter),1
"[HCM/ĐÀ NẴNG] Middle/Senior Fullstack (Nodejs, Nestjs)",1
"WordPress Developer (PHP, JavaScript, HTML, CSS)",1
.Net Backend Engineer (Intermediate/Senior),1
"Backend Developer (Python or PHP or NodeJS, English)",1
"IT Operation & Maintenance (vận hành, bảo trì IDC) HCM",1
"Senior Fullstack Developer (NestJS, React, PHP)",1
giảng viên bộ môn lập trình,1
sap consultant,1
solution,1
it erp odoo,1
developer,1
công nghệ thông tin chủ đầu tư bđs,1
sap business development,1
solution consultant,1
risk operation,1
quản trị dữ liệu,1
phân tích và sản phẩm dữ liệu,1
quản lý rủi ro hoạt động,1
merchandising e commerce,1
sbg lập trình dữ liệu và camera,1
tích hợp nền tảng dữ liệu,1
embedded software engineer,1
Kỹ thuật viễn thông,1
Công nhân vận hành máy,1
product ứng dụng saas,1
vận hành tính toán thông minh ai,1
software developer chuyên frontend,1
accounting analysis and reporting 1 year contract,1
Thợ phay,1
Giáo viên STEAM/STEM,1
công nghệ điện tử,1
"Bảo trì, sửa chữa khác",1
SEO,1
Biên phiên dịch tiếng Nhật,1
giải pháp an toàn thông tin cyber security,1
Kỹ sư điện tử,1
it auditor kiểm toán công nghệ thông tin,1
lập trình viên erpnext,1
Quản lý chất lượng (QA),1
Growth Hacker,1
crm,1
digital data analysis,1
risk modelling data science,1
google ads performance marketing global e commerce,1
hỗ trợ kỹ thuật,1
Lao động phổ thông,1
coder,1
